"order_id";"created_at";"website_session_id";"primary_product_id";"items_purchased";"price_usd";"cogs_usd"
3820;"2013-03-29 10:26:00";81875;1;1;49.99;19.49
3821;"2013-03-29 11:48:09";81892;1;1;49.99;19.49
3822;"2013-03-29 11:57:49";81895;1;1;49.99;19.49
3823;"2013-03-29 13:23:53";81926;1;1;49.99;19.49
3824;"2013-03-29 14:13:31";81941;1;1;49.99;19.49
3825;"2013-03-29 14:24:58";81948;2;1;59.99;22.49
3826;"2013-03-29 14:45:31";81952;1;1;49.99;19.49
3827;"2013-03-29 16:10:38";81974;1;1;49.99;19.49
3828;"2013-03-29 16:35:21";81982;1;1;49.99;19.49
3829;"2013-03-29 16:53:37";81990;1;1;49.99;19.49
3830;"2013-03-29 17:01:59";81993;1;1;49.99;19.49
3831;"2013-03-29 17:43:32";82006;1;1;49.99;19.49
3832;"2013-03-29 17:54:25";82011;1;1;49.99;19.49
3833;"2013-03-29 18:02:33";82010;1;1;49.99;19.49
3834;"2013-03-29 18:05:40";82013;1;1;49.99;19.49
3835;"2013-03-29 18:35:37";82020;1;1;49.99;19.49
3836;"2013-03-29 19:48:01";82026;1;1;49.99;19.49
3837;"2013-03-29 21:10:18";82036;1;1;49.99;19.49
3838;"2013-03-30 00:20:27";82056;1;1;49.99;19.49
3839;"2013-03-30 01:07:35";82062;2;1;59.99;22.49
3840;"2013-03-30 04:40:35";82074;1;1;49.99;19.49
3841;"2013-03-30 08:07:16";82083;1;1;49.99;19.49
3842;"2013-03-30 11:10:42";82110;2;1;59.99;22.49
3843;"2013-03-30 12:06:53";82119;1;1;49.99;19.49
3844;"2013-03-30 12:43:46";82124;1;1;49.99;19.49
3845;"2013-03-30 13:22:57";82130;1;1;49.99;19.49
3846;"2013-03-30 14:12:16";82134;1;1;49.99;19.49
3847;"2013-03-30 15:09:04";82137;1;1;49.99;19.49
3848;"2013-03-30 16:16:39";82142;1;1;49.99;19.49
3849;"2013-03-30 16:49:47";82146;1;1;49.99;19.49
3850;"2013-03-30 20:56:47";82163;1;1;49.99;19.49
3851;"2013-03-30 22:44:42";82172;1;1;49.99;19.49
3852;"2013-03-30 23:14:10";82176;2;1;59.99;22.49
3853;"2013-03-31 00:45:20";82183;1;1;49.99;19.49
3854;"2013-03-31 03:53:24";82191;1;1;49.99;19.49
3855;"2013-03-31 09:59:37";82205;1;1;49.99;19.49
3856;"2013-03-31 10:35:49";82209;1;1;49.99;19.49
3857;"2013-03-31 12:23:45";82219;1;1;49.99;19.49
3858;"2013-03-31 17:48:32";82258;2;1;59.99;22.49
3859;"2013-03-31 19:12:53";82267;1;1;49.99;19.49
3860;"2013-04-01 00:20:52";82304;1;1;49.99;19.49
3861;"2013-04-01 03:10:18";82325;1;1;49.99;19.49
3862;"2013-04-01 05:08:56";82335;1;1;49.99;19.49
3863;"2013-04-01 05:34:33";82337;1;1;49.99;19.49
3864;"2013-04-01 07:30:33";82344;1;1;49.99;19.49
3865;"2013-04-01 08:08:28";82352;1;1;49.99;19.49
3866;"2013-04-01 09:36:08";82374;1;1;49.99;19.49
3867;"2013-04-01 10:16:31";82385;1;1;49.99;19.49
3868;"2013-04-01 10:41:16";82397;1;1;49.99;19.49
3869;"2013-04-01 12:23:04";82425;2;1;59.99;22.49
3870;"2013-04-01 14:04:44";82466;1;1;49.99;19.49
3871;"2013-04-01 14:17:38";82470;1;1;49.99;19.49
3872;"2013-04-01 15:12:39";82480;2;1;59.99;22.49
3873;"2013-04-01 15:18:13";82481;1;1;49.99;19.49
3874;"2013-04-01 15:31:07";82486;1;1;49.99;19.49
3875;"2013-04-01 15:53:48";82494;1;1;49.99;19.49
3876;"2013-04-01 16:01:08";82498;1;1;49.99;19.49
3877;"2013-04-01 17:06:33";82508;2;1;59.99;22.49
3878;"2013-04-01 17:20:12";82509;1;1;49.99;19.49
3879;"2013-04-01 17:21:53";82512;1;1;49.99;19.49
3880;"2013-04-01 18:00:32";82521;1;1;49.99;19.49
3881;"2013-04-01 20:40:41";82550;1;1;49.99;19.49
3882;"2013-04-01 22:05:22";82562;2;1;59.99;22.49
3883;"2013-04-01 22:28:53";82565;1;1;49.99;19.49
3884;"2013-04-02 00:27:03";82584;1;1;49.99;19.49
3885;"2013-04-02 05:05:29";82604;2;1;59.99;22.49
3886;"2013-04-02 05:23:35";82606;1;1;49.99;19.49
3887;"2013-04-02 07:40:02";82620;1;1;49.99;19.49
3888;"2013-04-02 08:19:05";82625;1;1;49.99;19.49
3889;"2013-04-02 08:32:12";82627;1;1;49.99;19.49
3890;"2013-04-02 10:44:33";82652;1;1;49.99;19.49
3891;"2013-04-02 11:32:53";82675;1;1;49.99;19.49
3892;"2013-04-02 13:00:36";82697;2;1;59.99;22.49
3893;"2013-04-02 13:08:43";82699;2;1;59.99;22.49
3894;"2013-04-02 13:21:39";82702;1;1;49.99;19.49
3895;"2013-04-02 14:08:33";82720;1;1;49.99;19.49
3896;"2013-04-02 15:14:04";82735;1;1;49.99;19.49
3897;"2013-04-02 16:01:51";82755;1;1;49.99;19.49
3898;"2013-04-02 16:23:18";82763;1;1;49.99;19.49
3899;"2013-04-02 17:35:37";82778;1;1;49.99;19.49
3900;"2013-04-02 17:46:50";82784;1;1;49.99;19.49
3901;"2013-04-02 18:10:33";82794;2;1;59.99;22.49
3902;"2013-04-02 18:22:37";82796;1;1;49.99;19.49
3903;"2013-04-02 18:34:53";82801;1;1;49.99;19.49
3904;"2013-04-02 19:17:02";82819;1;1;49.99;19.49
3905;"2013-04-02 19:27:29";82820;1;1;49.99;19.49
3906;"2013-04-02 19:31:25";82821;1;1;49.99;19.49
3907;"2013-04-02 20:32:29";82834;2;1;59.99;22.49
3908;"2013-04-02 20:45:34";82841;1;1;49.99;19.49
3909;"2013-04-02 21:25:50";82851;1;1;49.99;19.49
3910;"2013-04-03 01:42:24";82882;1;1;49.99;19.49
3911;"2013-04-03 03:34:17";82891;1;1;49.99;19.49
3912;"2013-04-03 04:52:50";82905;1;1;49.99;19.49
3913;"2013-04-03 05:49:43";82914;1;1;49.99;19.49
3914;"2013-04-03 07:13:50";82922;1;1;49.99;19.49
3915;"2013-04-03 08:12:48";82930;1;1;49.99;19.49
3916;"2013-04-03 10:24:58";82955;2;1;59.99;22.49
3917;"2013-04-03 10:42:52";82959;1;1;49.99;19.49
3918;"2013-04-03 12:33:30";83014;1;1;49.99;19.49
3919;"2013-04-03 13:28:40";83037;1;1;49.99;19.49
3920;"2013-04-03 13:30:14";83038;1;1;49.99;19.49
3921;"2013-04-03 15:42:10";83080;2;1;59.99;22.49
3922;"2013-04-03 16:32:02";83096;1;1;49.99;19.49
3923;"2013-04-03 17:30:20";83118;1;1;49.99;19.49
3924;"2013-04-03 17:53:54";83123;1;1;49.99;19.49
3925;"2013-04-03 18:25:07";83134;1;1;49.99;19.49
3926;"2013-04-03 19:28:08";83146;1;1;49.99;19.49
3927;"2013-04-03 19:52:45";83153;1;1;49.99;19.49
3928;"2013-04-03 20:03:05";83159;1;1;49.99;19.49
3929;"2013-04-03 20:45:21";83170;1;1;49.99;19.49
3930;"2013-04-03 21:26:44";83176;1;1;49.99;19.49
3931;"2013-04-03 21:27:35";83179;1;1;49.99;19.49
3932;"2013-04-03 21:39:39";83181;1;1;49.99;19.49
3933;"2013-04-03 22:45:43";83191;1;1;49.99;19.49
3934;"2013-04-04 08:30:33";83261;1;1;49.99;19.49
3935;"2013-04-04 10:22:03";83286;1;1;49.99;19.49
3936;"2013-04-04 10:53:25";83299;1;1;49.99;19.49
3937;"2013-04-04 12:24:37";83328;1;1;49.99;19.49
3938;"2013-04-04 12:37:37";83332;1;1;49.99;19.49
3939;"2013-04-04 12:42:36";83334;1;1;49.99;19.49
3940;"2013-04-04 13:02:22";83339;2;1;59.99;22.49
3941;"2013-04-04 13:24:10";83349;1;1;49.99;19.49
3942;"2013-04-04 14:56:12";83371;1;1;49.99;19.49
3943;"2013-04-04 15:06:09";83376;1;1;49.99;19.49
3944;"2013-04-04 15:12:38";83385;2;1;59.99;22.49
3945;"2013-04-04 15:22:46";83387;1;1;49.99;19.49
3946;"2013-04-04 16:10:27";83409;1;1;49.99;19.49
3947;"2013-04-04 16:18:27";83413;1;1;49.99;19.49
3948;"2013-04-04 16:46:58";83421;1;1;49.99;19.49
3949;"2013-04-04 17:30:04";83437;1;1;49.99;19.49
3950;"2013-04-04 17:38:37";83438;2;1;59.99;22.49
3951;"2013-04-04 18:04:53";83452;1;1;49.99;19.49
3952;"2013-04-04 18:18:11";83456;1;1;49.99;19.49
3953;"2013-04-04 19:44:15";83464;1;1;49.99;19.49
3954;"2013-04-04 20:02:21";83467;1;1;49.99;19.49
3955;"2013-04-04 20:58:23";83477;1;1;49.99;19.49
3956;"2013-04-05 02:29:31";83529;2;1;59.99;22.49
3957;"2013-04-05 06:40:05";83544;2;1;59.99;22.49
3958;"2013-04-05 08:40:26";83560;1;1;49.99;19.49
3959;"2013-04-05 10:59:25";83607;1;1;49.99;19.49
3960;"2013-04-05 11:36:54";83621;1;1;49.99;19.49
3961;"2013-04-05 11:52:50";83624;1;1;49.99;19.49
3962;"2013-04-05 12:46:19";83642;1;1;49.99;19.49
3963;"2013-04-05 13:03:53";83654;1;1;49.99;19.49
3964;"2013-04-05 13:41:45";83665;1;1;49.99;19.49
3965;"2013-04-05 14:00:14";83671;2;1;59.99;22.49
3966;"2013-04-05 14:17:27";83679;1;1;49.99;19.49
3967;"2013-04-05 14:29:02";83681;1;1;49.99;19.49
3968;"2013-04-05 14:38:01";83684;1;1;49.99;19.49
3969;"2013-04-05 14:51:08";83692;1;1;49.99;19.49
3970;"2013-04-05 15:44:57";83708;1;1;49.99;19.49
3971;"2013-04-05 15:55:10";83711;1;1;49.99;19.49
3972;"2013-04-05 17:19:38";83735;1;1;49.99;19.49
3973;"2013-04-05 17:28:08";83739;1;1;49.99;19.49
3974;"2013-04-05 20:40:03";83764;1;1;49.99;19.49
3975;"2013-04-05 21:11:35";83767;1;1;49.99;19.49
3976;"2013-04-05 22:31:07";83775;1;1;49.99;19.49
3977;"2013-04-06 06:40:28";83808;1;1;49.99;19.49
3978;"2013-04-06 07:21:08";83815;1;1;49.99;19.49
3979;"2013-04-06 11:20:40";83842;1;1;49.99;19.49
3980;"2013-04-06 13:17:24";83851;1;1;49.99;19.49
3981;"2013-04-06 14:25:02";83862;1;1;49.99;19.49
3982;"2013-04-06 15:26:41";83872;1;1;49.99;19.49
3983;"2013-04-06 16:37:31";83879;2;1;59.99;22.49
3984;"2013-04-06 18:14:13";83890;1;1;49.99;19.49
3985;"2013-04-06 19:17:38";83901;1;1;49.99;19.49
3986;"2013-04-06 20:12:03";83904;2;1;59.99;22.49
3987;"2013-04-07 06:36:07";83941;1;1;49.99;19.49
3988;"2013-04-07 07:02:36";83943;1;1;49.99;19.49
3989;"2013-04-07 10:59:51";83961;1;1;49.99;19.49
3990;"2013-04-07 11:29:31";83965;2;1;59.99;22.49
3991;"2013-04-07 12:46:21";83972;1;1;49.99;19.49
3992;"2013-04-07 13:34:31";83976;1;1;49.99;19.49
3993;"2013-04-07 13:58:36";83980;1;1;49.99;19.49
3994;"2013-04-07 15:07:31";83989;1;1;49.99;19.49
3995;"2013-04-07 15:55:28";83993;1;1;49.99;19.49
3996;"2013-04-07 17:04:12";84001;2;1;59.99;22.49
3997;"2013-04-07 18:48:54";84016;2;1;59.99;22.49
3998;"2013-04-07 21:57:24";84048;1;1;49.99;19.49
3999;"2013-04-08 02:58:20";84085;1;1;49.99;19.49
4000;"2013-04-08 06:26:35";84105;1;1;49.99;19.49
4001;"2013-04-08 07:04:11";84109;1;1;49.99;19.49
4002;"2013-04-08 08:34:11";84120;2;1;59.99;22.49
4003;"2013-04-08 09:19:58";84132;1;1;49.99;19.49
4004;"2013-04-08 09:30:03";84136;1;1;49.99;19.49
4005;"2013-04-08 10:19:04";84146;1;1;49.99;19.49
4006;"2013-04-08 10:20:20";84149;1;1;49.99;19.49
4007;"2013-04-08 11:06:45";84163;1;1;49.99;19.49
4008;"2013-04-08 11:15:49";84168;1;1;49.99;19.49
4009;"2013-04-08 14:58:15";84235;2;1;59.99;22.49
4010;"2013-04-08 15:17:58";84241;1;1;49.99;19.49
4011;"2013-04-08 15:25:24";84244;1;1;49.99;19.49
4012;"2013-04-08 16:24:44";84259;1;1;49.99;19.49
4013;"2013-04-08 17:56:39";84281;1;1;49.99;19.49
4014;"2013-04-08 22:15:21";84333;1;1;49.99;19.49
4015;"2013-04-08 22:19:24";84335;1;1;49.99;19.49
4016;"2013-04-08 22:38:00";84338;2;1;59.99;22.49
4017;"2013-04-09 00:07:35";84352;1;1;49.99;19.49
4018;"2013-04-09 00:10:18";84355;1;1;49.99;19.49
4019;"2013-04-09 01:05:36";84364;1;1;49.99;19.49
4020;"2013-04-09 02:23:19";84377;1;1;49.99;19.49
4021;"2013-04-09 09:20:04";84403;1;1;49.99;19.49
4022;"2013-04-09 09:26:32";84405;1;1;49.99;19.49
4023;"2013-04-09 09:43:48";84410;1;1;49.99;19.49
4024;"2013-04-09 11:53:01";84459;1;1;49.99;19.49
4025;"2013-04-09 12:15:01";84467;1;1;49.99;19.49
4026;"2013-04-09 13:54:30";84508;1;1;49.99;19.49
4027;"2013-04-09 16:11:32";84550;1;1;49.99;19.49
4028;"2013-04-09 16:25:48";84553;1;1;49.99;19.49
4029;"2013-04-09 16:37:54";84559;1;1;49.99;19.49
4030;"2013-04-09 16:58:12";84566;2;1;59.99;22.49
4031;"2013-04-09 17:11:12";84571;1;1;49.99;19.49
4032;"2013-04-09 19:50:27";84614;1;1;49.99;19.49
4033;"2013-04-09 21:01:41";84624;1;1;49.99;19.49
4034;"2013-04-09 21:10:55";84626;1;1;49.99;19.49
4035;"2013-04-09 21:28:47";84630;1;1;49.99;19.49
4036;"2013-04-09 22:39:57";84646;2;1;59.99;22.49
4037;"2013-04-09 23:05:09";84652;1;1;49.99;19.49
4038;"2013-04-09 23:11:44";84653;1;1;49.99;19.49
4039;"2013-04-10 04:20:12";84685;1;1;49.99;19.49
4040;"2013-04-10 07:16:05";84698;1;1;49.99;19.49
4041;"2013-04-10 08:21:54";84712;1;1;49.99;19.49
4042;"2013-04-10 08:59:05";84720;1;1;49.99;19.49
4043;"2013-04-10 11:26:12";84785;2;1;59.99;22.49
4044;"2013-04-10 11:29:16";84783;2;1;59.99;22.49
4045;"2013-04-10 11:55:06";84787;1;1;49.99;19.49
4046;"2013-04-10 12:19:17";84800;1;1;49.99;19.49
4047;"2013-04-10 15:43:01";84868;2;1;59.99;22.49
4048;"2013-04-10 16:26:12";84881;2;1;59.99;22.49
4049;"2013-04-10 18:02:19";84919;1;1;49.99;19.49
4050;"2013-04-10 18:21:43";84926;1;1;49.99;19.49
4051;"2013-04-10 19:19:37";84937;2;1;59.99;22.49
4052;"2013-04-10 20:19:14";84952;1;1;49.99;19.49
4053;"2013-04-10 20:23:29";84953;2;1;59.99;22.49
4054;"2013-04-10 22:43:46";84978;1;1;49.99;19.49
4055;"2013-04-10 22:50:14";84979;1;1;49.99;19.49
4056;"2013-04-10 22:53:16";84981;1;1;49.99;19.49
4057;"2013-04-10 23:07:10";84987;1;1;49.99;19.49
4058;"2013-04-10 23:57:26";84994;1;1;49.99;19.49
4059;"2013-04-11 03:38:39";85017;2;1;59.99;22.49
4060;"2013-04-11 06:27:11";85027;1;1;49.99;19.49
4061;"2013-04-11 07:36:39";85034;1;1;49.99;19.49
4062;"2013-04-11 08:10:45";85041;1;1;49.99;19.49
4063;"2013-04-11 09:39:44";85060;1;1;49.99;19.49
4064;"2013-04-11 10:33:58";85083;2;1;59.99;22.49
4065;"2013-04-11 11:43:18";85118;1;1;49.99;19.49
4066;"2013-04-11 11:49:14";85121;1;1;49.99;19.49
4067;"2013-04-11 12:54:36";85136;1;1;49.99;19.49
4068;"2013-04-11 13:21:42";85150;1;1;49.99;19.49
4069;"2013-04-11 13:57:31";85167;1;1;49.99;19.49
4070;"2013-04-11 15:20:27";85194;2;1;59.99;22.49
4071;"2013-04-11 15:20:45";85195;1;1;49.99;19.49
4072;"2013-04-11 18:51:37";85271;1;1;49.99;19.49
4073;"2013-04-11 21:48:28";85315;1;1;49.99;19.49
4074;"2013-04-12 00:37:15";85343;2;1;59.99;22.49
4075;"2013-04-12 02:04:15";85352;1;1;49.99;19.49
4076;"2013-04-12 06:39:26";85375;1;1;49.99;19.49
4077;"2013-04-12 06:49:11";85376;1;1;49.99;19.49
4078;"2013-04-12 09:09:33";85406;2;1;59.99;22.49
4079;"2013-04-12 09:42:11";85417;1;1;49.99;19.49
4080;"2013-04-12 09:51:43";85425;1;1;49.99;19.49
4081;"2013-04-12 11:36:30";85454;1;1;49.99;19.49
4082;"2013-04-12 12:42:49";85476;1;1;49.99;19.49
4083;"2013-04-12 13:37:37";85495;1;1;49.99;19.49
4084;"2013-04-12 13:46:23";85498;1;1;49.99;19.49
4085;"2013-04-12 14:03:28";85504;1;1;49.99;19.49
4086;"2013-04-12 14:25:48";85514;1;1;49.99;19.49
4087;"2013-04-12 14:26:25";85512;1;1;49.99;19.49
4088;"2013-04-12 14:39:34";85516;2;1;59.99;22.49
4089;"2013-04-12 14:50:45";85520;2;1;59.99;22.49
4090;"2013-04-12 14:53:23";85523;1;1;49.99;19.49
4091;"2013-04-12 15:03:31";85526;1;1;49.99;19.49
4092;"2013-04-12 15:58:51";85539;1;1;49.99;19.49
4093;"2013-04-12 16:34:26";85558;2;1;59.99;22.49
4094;"2013-04-12 18:17:53";85581;2;1;59.99;22.49
4095;"2013-04-12 19:12:37";85593;2;1;59.99;22.49
4096;"2013-04-12 20:01:37";85600;1;1;49.99;19.49
4097;"2013-04-12 20:42:05";85602;1;1;49.99;19.49
4098;"2013-04-13 04:08:11";85639;1;1;49.99;19.49
4099;"2013-04-13 09:03:43";85654;1;1;49.99;19.49
4100;"2013-04-13 10:17:10";85671;1;1;49.99;19.49
4101;"2013-04-13 11:10:05";85678;1;1;49.99;19.49
4102;"2013-04-13 12:46:13";85686;2;1;59.99;22.49
4103;"2013-04-13 12:51:00";85687;2;1;59.99;22.49
4104;"2013-04-13 13:50:56";85698;1;1;49.99;19.49
4105;"2013-04-13 16:51:15";85728;1;1;49.99;19.49
4106;"2013-04-13 17:11:41";85730;2;1;59.99;22.49
4107;"2013-04-13 20:46:18";85746;1;1;49.99;19.49
4108;"2013-04-14 05:14:03";85785;1;1;49.99;19.49
4109;"2013-04-14 08:41:19";85798;1;1;49.99;19.49
4110;"2013-04-14 15:16:00";85842;2;1;59.99;22.49
4111;"2013-04-14 19:22:55";85878;1;1;49.99;19.49
4112;"2013-04-14 20:21:21";85885;1;1;49.99;19.49
4113;"2013-04-14 21:56:51";85894;1;1;49.99;19.49
4114;"2013-04-15 01:28:46";85927;1;1;49.99;19.49
4115;"2013-04-15 02:13:10";85934;1;1;49.99;19.49
4116;"2013-04-15 04:24:20";85952;1;1;49.99;19.49
4117;"2013-04-15 05:13:09";85955;1;1;49.99;19.49
4118;"2013-04-15 06:19:03";85962;1;1;49.99;19.49
4119;"2013-04-15 06:26:01";85964;2;1;59.99;22.49
4120;"2013-04-15 07:20:30";85967;1;1;49.99;19.49
4121;"2013-04-15 11:03:45";86026;1;1;49.99;19.49
4122;"2013-04-15 11:11:50";86027;1;1;49.99;19.49
4123;"2013-04-15 11:52:17";86043;2;1;59.99;22.49
4124;"2013-04-15 12:06:27";86051;1;1;49.99;19.49
4125;"2013-04-15 12:34:15";86061;1;1;49.99;19.49
4126;"2013-04-15 13:45:49";86088;1;1;49.99;19.49
4127;"2013-04-15 15:26:20";86110;1;1;49.99;19.49
4128;"2013-04-15 15:45:57";86114;1;1;49.99;19.49
4129;"2013-04-15 18:38:10";86151;1;1;49.99;19.49
4130;"2013-04-15 19:42:38";86160;1;1;49.99;19.49
4131;"2013-04-15 20:06:57";86163;2;1;59.99;22.49
4132;"2013-04-15 21:39:19";86186;1;1;49.99;19.49
4133;"2013-04-15 21:40:58";86187;1;1;49.99;19.49
4134;"2013-04-15 22:56:37";86202;1;1;49.99;19.49
4135;"2013-04-16 04:47:05";86240;1;1;49.99;19.49
4136;"2013-04-16 05:11:52";86244;1;1;49.99;19.49
4137;"2013-04-16 05:31:03";86248;1;1;49.99;19.49
4138;"2013-04-16 05:33:11";86249;1;1;49.99;19.49
4139;"2013-04-16 06:27:17";86254;1;1;49.99;19.49
4140;"2013-04-16 09:30:01";86287;1;1;49.99;19.49
4141;"2013-04-16 10:06:10";86292;1;1;49.99;19.49
4142;"2013-04-16 10:51:53";86305;1;1;49.99;19.49
4143;"2013-04-16 10:52:11";86303;1;1;49.99;19.49
4144;"2013-04-16 11:00:43";86308;1;1;49.99;19.49
4145;"2013-04-16 11:03:47";86311;1;1;49.99;19.49
4146;"2013-04-16 11:26:29";86319;1;1;49.99;19.49
4147;"2013-04-16 12:19:11";86348;1;1;49.99;19.49
4148;"2013-04-16 12:25:40";86353;2;1;59.99;22.49
4149;"2013-04-16 13:19:52";86370;2;1;59.99;22.49
4150;"2013-04-16 13:55:49";86391;1;1;49.99;19.49
4151;"2013-04-16 15:24:13";86429;1;1;49.99;19.49
4152;"2013-04-16 16:14:10";86446;1;1;49.99;19.49
4153;"2013-04-16 16:36:26";86455;1;1;49.99;19.49
4154;"2013-04-16 17:35:44";86471;2;1;59.99;22.49
4155;"2013-04-16 17:41:24";86472;1;1;49.99;19.49
4156;"2013-04-16 18:29:37";86489;1;1;49.99;19.49
4157;"2013-04-16 19:03:49";86494;1;1;49.99;19.49
4158;"2013-04-17 03:03:33";86576;1;1;49.99;19.49
4159;"2013-04-17 05:04:23";86586;1;1;49.99;19.49
4160;"2013-04-17 06:44:58";86595;1;1;49.99;19.49
4161;"2013-04-17 07:38:11";86603;1;1;49.99;19.49
4162;"2013-04-17 09:07:33";86621;1;1;49.99;19.49
4163;"2013-04-17 09:32:23";86629;1;1;49.99;19.49
4164;"2013-04-17 09:35:26";86626;2;1;59.99;22.49
4165;"2013-04-17 10:04:17";86638;1;1;49.99;19.49
4166;"2013-04-17 10:21:24";86643;1;1;49.99;19.49
4167;"2013-04-17 11:35:00";86663;1;1;49.99;19.49
4168;"2013-04-17 12:23:31";86684;1;1;49.99;19.49
4169;"2013-04-17 13:07:38";86708;1;1;49.99;19.49
4170;"2013-04-17 15:55:47";86768;1;1;49.99;19.49
4171;"2013-04-17 17:15:42";86794;1;1;49.99;19.49
4172;"2013-04-17 17:48:17";86804;2;1;59.99;22.49
4173;"2013-04-17 18:39:39";86814;1;1;49.99;19.49
4174;"2013-04-17 18:44:54";86819;1;1;49.99;19.49
4175;"2013-04-17 19:22:24";86839;1;1;49.99;19.49
4176;"2013-04-17 19:24:58";86840;1;1;49.99;19.49
4177;"2013-04-17 19:56:22";86845;1;1;49.99;19.49
4178;"2013-04-17 20:05:30";86846;1;1;49.99;19.49
4179;"2013-04-17 20:13:42";86850;1;1;49.99;19.49
4180;"2013-04-17 21:25:43";86865;2;1;59.99;22.49
4181;"2013-04-17 23:20:07";86881;1;1;49.99;19.49
4182;"2013-04-17 23:52:26";86887;1;1;49.99;19.49
4183;"2013-04-18 08:27:40";86951;1;1;49.99;19.49
4184;"2013-04-18 09:45:04";86971;1;1;49.99;19.49
4185;"2013-04-18 10:21:49";86981;1;1;49.99;19.49
4186;"2013-04-18 10:51:43";86989;1;1;49.99;19.49
4187;"2013-04-18 12:02:07";87016;1;1;49.99;19.49
4188;"2013-04-18 12:04:01";87021;1;1;49.99;19.49
4189;"2013-04-18 12:10:17";87022;1;1;49.99;19.49
4190;"2013-04-18 12:36:24";87030;1;1;49.99;19.49
4191;"2013-04-18 12:50:32";87033;1;1;49.99;19.49
4192;"2013-04-18 13:18:11";87046;2;1;59.99;22.49
4193;"2013-04-18 13:23:58";87049;1;1;49.99;19.49
4194;"2013-04-18 13:35:59";87055;1;1;49.99;19.49
4195;"2013-04-18 14:39:48";87088;1;1;49.99;19.49
4196;"2013-04-18 15:13:11";87098;2;1;59.99;22.49
4197;"2013-04-18 15:33:39";87112;1;1;49.99;19.49
4198;"2013-04-18 16:32:07";87131;1;1;49.99;19.49
4199;"2013-04-18 16:36:33";87133;1;1;49.99;19.49
4200;"2013-04-18 16:53:45";87139;1;1;49.99;19.49
4201;"2013-04-18 19:06:09";87185;1;1;49.99;19.49
4202;"2013-04-18 20:13:09";87208;1;1;49.99;19.49
4203;"2013-04-18 20:53:45";87216;2;1;59.99;22.49
4204;"2013-04-18 22:12:12";87231;1;1;49.99;19.49
4205;"2013-04-18 22:24:46";87232;1;1;49.99;19.49
4206;"2013-04-18 23:59:36";87247;2;1;59.99;22.49
4207;"2013-04-19 00:26:06";87254;1;1;49.99;19.49
4208;"2013-04-19 02:23:14";87265;1;1;49.99;19.49
4209;"2013-04-19 02:58:45";87270;1;1;49.99;19.49
4210;"2013-04-19 04:16:01";87273;2;1;59.99;22.49
4211;"2013-04-19 07:28:42";87293;2;1;59.99;22.49
4212;"2013-04-19 08:23:52";87303;1;1;49.99;19.49
4213;"2013-04-19 08:26:50";87302;1;1;49.99;19.49
4214;"2013-04-19 10:04:16";87316;1;1;49.99;19.49
4215;"2013-04-19 12:02:36";87364;1;1;49.99;19.49
4216;"2013-04-19 12:37:48";87384;1;1;49.99;19.49
4217;"2013-04-19 13:47:16";87412;1;1;49.99;19.49
4218;"2013-04-19 14:22:35";87417;1;1;49.99;19.49
4219;"2013-04-19 14:36:11";87423;1;1;49.99;19.49
4220;"2013-04-19 15:08:39";87438;1;1;49.99;19.49
4221;"2013-04-19 15:36:52";87446;1;1;49.99;19.49
4222;"2013-04-19 15:42:18";87447;1;1;49.99;19.49
4223;"2013-04-19 15:44:06";87448;2;1;59.99;22.49
4224;"2013-04-19 15:50:47";87451;1;1;49.99;19.49
4225;"2013-04-19 15:51:58";87453;1;1;49.99;19.49
4226;"2013-04-19 16:16:39";87463;2;1;59.99;22.49
4227;"2013-04-19 16:30:56";87468;1;1;49.99;19.49
4228;"2013-04-20 01:48:12";87544;1;1;49.99;19.49
4229;"2013-04-20 06:20:52";87563;2;1;59.99;22.49
4230;"2013-04-20 09:59:33";87575;1;1;49.99;19.49
4231;"2013-04-20 10:08:44";87577;1;1;49.99;19.49
4232;"2013-04-20 11:17:07";87585;1;1;49.99;19.49
4233;"2013-04-20 13:14:35";87594;1;1;49.99;19.49
4234;"2013-04-20 13:34:55";87596;1;1;49.99;19.49
4235;"2013-04-20 14:37:57";87606;1;1;49.99;19.49
4236;"2013-04-20 15:15:25";87617;1;1;49.99;19.49
4237;"2013-04-20 18:08:22";87640;1;1;49.99;19.49
4238;"2013-04-20 21:40:13";87667;1;1;49.99;19.49
4239;"2013-04-20 22:44:52";87674;1;1;49.99;19.49
4240;"2013-04-21 03:42:06";87694;1;1;49.99;19.49
4241;"2013-04-21 09:16:32";87707;2;1;59.99;22.49
4242;"2013-04-21 15:45:57";87746;1;1;49.99;19.49
4243;"2013-04-21 19:05:10";87769;1;1;49.99;19.49
4244;"2013-04-21 22:02:18";87797;1;1;49.99;19.49
4245;"2013-04-22 05:00:05";87855;1;1;49.99;19.49
4246;"2013-04-22 07:30:34";87870;1;1;49.99;19.49
4247;"2013-04-22 09:21:17";87892;1;1;49.99;19.49
4248;"2013-04-22 10:22:38";87908;1;1;49.99;19.49
4249;"2013-04-22 10:37:35";87916;2;1;59.99;22.49
4250;"2013-04-22 11:34:32";87934;1;1;49.99;19.49
4251;"2013-04-22 12:01:06";87945;1;1;49.99;19.49
4252;"2013-04-22 12:58:27";87961;2;1;59.99;22.49
4253;"2013-04-22 13:29:54";87967;1;1;49.99;19.49
4254;"2013-04-22 14:08:41";87981;2;1;59.99;22.49
4255;"2013-04-22 14:42:21";87988;1;1;49.99;19.49
