"order_item_id";"created_at";"order_id";"price_usd";"cogs_usd";"website_session_id";"product_id";"is_primary_item"
2539;"2012-12-27 12:18:41";2539;49.99;19.49;61543;1;1
2540;"2012-12-27 12:23:06";2540;49.99;19.49;61539;1;1
2541;"2012-12-27 15:28:59";2541;49.99;19.49;61620;1;1
2542;"2012-12-27 15:47:20";2542;49.99;19.49;61629;1;1
2543;"2012-12-27 16:45:31";2543;49.99;19.49;61650;1;1
2544;"2012-12-27 17:35:05";2544;49.99;19.49;61666;1;1
2545;"2012-12-27 18:25:42";2545;49.99;19.49;61684;1;1
2546;"2012-12-27 19:13:44";2546;49.99;19.49;61699;1;1
2547;"2012-12-27 22:09:19";2547;49.99;19.49;61725;1;1
2548;"2012-12-27 22:11:41";2548;49.99;19.49;61726;1;1
2549;"2012-12-27 23:10:03";2549;49.99;19.49;61736;1;1
2550;"2012-12-28 04:18:46";2550;49.99;19.49;61757;1;1
2551;"2012-12-28 05:58:16";2551;49.99;19.49;61771;1;1
2552;"2012-12-28 06:23:30";2552;49.99;19.49;61772;1;1
2553;"2012-12-28 09:47:29";2553;49.99;19.49;61808;1;1
2554;"2012-12-28 10:16:33";2554;49.99;19.49;61815;1;1
2555;"2012-12-28 13:02:37";2555;49.99;19.49;61861;1;1
2556;"2012-12-28 14:18:22";2556;49.99;19.49;61887;1;1
2557;"2012-12-28 16:51:05";2557;49.99;19.49;61940;1;1
2558;"2012-12-28 19:58:46";2558;49.99;19.49;61984;1;1
2559;"2012-12-29 02:50:47";2559;49.99;19.49;62031;1;1
2560;"2012-12-29 07:20:42";2560;49.99;19.49;62048;1;1
2561;"2012-12-29 10:11:34";2561;49.99;19.49;62065;1;1
2562;"2012-12-29 10:54:57";2562;49.99;19.49;62069;1;1
2563;"2012-12-29 13:24:27";2563;49.99;19.49;62092;1;1
2564;"2012-12-29 15:30:42";2564;49.99;19.49;62110;1;1
2565;"2012-12-29 23:33:10";2565;49.99;19.49;62157;1;1
2566;"2012-12-30 06:04:57";2566;49.99;19.49;62179;1;1
2567;"2012-12-30 06:46:09";2567;49.99;19.49;62181;1;1
2568;"2012-12-30 12:52:20";2568;49.99;19.49;62206;1;1
2569;"2012-12-30 15:13:02";2569;49.99;19.49;62214;1;1
2570;"2012-12-30 15:14:41";2570;49.99;19.49;62216;1;1
2571;"2012-12-30 18:33:20";2571;49.99;19.49;62229;1;1
2572;"2012-12-30 19:20:32";2572;49.99;19.49;62233;1;1
2573;"2012-12-30 21:43:34";2573;49.99;19.49;62249;1;1
2574;"2012-12-30 22:15:56";2574;49.99;19.49;62251;1;1
2575;"2012-12-31 00:06:53";2575;49.99;19.49;62264;1;1
2576;"2012-12-31 08:07:54";2576;49.99;19.49;62298;1;1
2577;"2012-12-31 10:19:42";2577;49.99;19.49;62320;1;1
2578;"2012-12-31 10:28:26";2578;49.99;19.49;62322;1;1
2579;"2012-12-31 10:55:38";2579;49.99;19.49;62327;1;1
2580;"2012-12-31 11:51:16";2580;49.99;19.49;62340;1;1
2581;"2012-12-31 13:19:39";2581;49.99;19.49;62361;1;1
2582;"2012-12-31 14:08:32";2582;49.99;19.49;62375;1;1
2583;"2012-12-31 15:12:58";2583;49.99;19.49;62389;1;1
2584;"2012-12-31 15:23:35";2584;49.99;19.49;62392;1;1
2585;"2012-12-31 15:39:21";2585;49.99;19.49;62394;1;1
2586;"2012-12-31 23:46:02";2586;49.99;19.49;62469;1;1
2587;"2013-01-01 00:40:22";2587;49.99;19.49;62474;1;1
2588;"2013-01-01 04:48:36";2588;49.99;19.49;62484;1;1
2589;"2013-01-01 06:12:38";2589;49.99;19.49;62487;1;1
2590;"2013-01-01 11:21:47";2590;49.99;19.49;62538;1;1
2591;"2013-01-01 12:50:32";2591;49.99;19.49;62557;1;1
2592;"2013-01-01 13:18:29";2592;49.99;19.49;62566;1;1
2593;"2013-01-01 13:42:01";2593;49.99;19.49;62571;1;1
2594;"2013-01-01 14:39:36";2594;49.99;19.49;62588;1;1
2595;"2013-01-01 17:40:44";2595;49.99;19.49;62624;1;1
2596;"2013-01-01 17:43:03";2596;49.99;19.49;62625;1;1
2597;"2013-01-01 21:39:38";2597;49.99;19.49;62664;1;1
2598;"2013-01-01 23:57:31";2598;49.99;19.49;62687;1;1
2599;"2013-01-01 23:58:03";2599;49.99;19.49;62686;1;1
2600;"2013-01-02 06:28:53";2600;49.99;19.49;62713;1;1
2601;"2013-01-02 07:54:46";2601;49.99;19.49;62721;1;1
2602;"2013-01-02 08:37:26";2602;49.99;19.49;62727;1;1
2603;"2013-01-02 09:32:33";2603;49.99;19.49;62737;1;1
2604;"2013-01-02 09:55:08";2604;49.99;19.49;62741;1;1
2605;"2013-01-02 10:36:16";2605;49.99;19.49;62754;1;1
2606;"2013-01-02 10:52:33";2606;49.99;19.49;62757;1;1
2607;"2013-01-02 11:46:34";2607;49.99;19.49;62775;1;1
2608;"2013-01-02 11:53:33";2608;49.99;19.49;62777;1;1
2609;"2013-01-02 12:20:00";2609;49.99;19.49;62781;1;1
2610;"2013-01-02 14:47:04";2610;49.99;19.49;62810;1;1
2611;"2013-01-02 14:57:11";2611;49.99;19.49;62814;1;1
2612;"2013-01-02 17:11:21";2612;49.99;19.49;62851;1;1
2613;"2013-01-02 20:32:56";2613;49.99;19.49;62904;1;1
2614;"2013-01-02 22:29:55";2614;49.99;19.49;62924;1;1
2615;"2013-01-02 22:47:44";2615;49.99;19.49;62925;1;1
2616;"2013-01-02 23:15:17";2616;49.99;19.49;62930;1;1
2617;"2013-01-03 00:13:42";2617;49.99;19.49;62940;1;1
2618;"2013-01-03 00:51:26";2618;49.99;19.49;62948;1;1
2619;"2013-01-03 10:13:54";2619;49.99;19.49;62991;1;1
2620;"2013-01-03 11:27:06";2620;49.99;19.49;63009;1;1
2621;"2013-01-03 15:09:56";2621;49.99;19.49;63066;1;1
2622;"2013-01-03 15:20:07";2622;49.99;19.49;63069;1;1
2623;"2013-01-03 15:28:28";2623;49.99;19.49;63074;1;1
2624;"2013-01-03 15:59:31";2624;49.99;19.49;63086;1;1
2625;"2013-01-03 17:55:13";2625;49.99;19.49;63119;1;1
2626;"2013-01-03 19:51:49";2626;49.99;19.49;63140;1;1
2627;"2013-01-03 20:41:58";2627;49.99;19.49;63148;1;1
2628;"2013-01-03 21:30:36";2628;49.99;19.49;63152;1;1
2629;"2013-01-04 02:33:56";2629;49.99;19.49;63181;1;1
2630;"2013-01-04 08:03:53";2630;49.99;19.49;63207;1;1
2631;"2013-01-04 08:16:59";2631;49.99;19.49;63208;1;1
2632;"2013-01-04 11:31:31";2632;49.99;19.49;63258;1;1
2633;"2013-01-04 11:34:59";2633;49.99;19.49;63260;1;1
2634;"2013-01-04 13:41:07";2634;49.99;19.49;63297;1;1
2635;"2013-01-04 15:56:49";2635;49.99;19.49;63327;1;1
2636;"2013-01-04 16:26:09";2636;49.99;19.49;63339;1;1
2637;"2013-01-04 16:43:01";2637;49.99;19.49;63342;1;1
2638;"2013-01-04 16:52:33";2638;49.99;19.49;63346;1;1
2639;"2013-01-04 18:06:57";2639;49.99;19.49;63361;1;1
2640;"2013-01-04 18:52:22";2640;49.99;19.49;63367;1;1
2641;"2013-01-04 19:18:52";2641;49.99;19.49;63372;1;1
2642;"2013-01-04 19:24:58";2642;49.99;19.49;63374;1;1
2643;"2013-01-04 19:35:26";2643;49.99;19.49;63375;1;1
2644;"2013-01-04 22:23:11";2644;49.99;19.49;63386;1;1
2645;"2013-01-05 07:52:29";2645;49.99;19.49;63417;1;1
2646;"2013-01-05 09:23:36";2646;49.99;19.49;63426;1;1
2647;"2013-01-05 12:47:43";2647;49.99;19.49;63445;1;1
2648;"2013-01-05 14:51:09";2648;49.99;19.49;63464;1;1
2649;"2013-01-05 18:30:00";2649;49.99;19.49;63486;1;1
2650;"2013-01-06 00:12:15";2650;49.99;19.49;63513;1;1
2651;"2013-01-06 03:36:39";2651;49.99;19.49;63521;1;1
2652;"2013-01-06 08:10:45";2652;49.99;19.49;63534;1;1
2653;"2013-01-06 13:05:17";2653;49.99;19.49;63555;1;1
2654;"2013-01-06 13:11:58";2654;49.99;19.49;63558;1;1
2655;"2013-01-06 15:31:29";2655;49.99;19.49;63579;1;1
2656;"2013-01-06 16:14:04";2656;49.99;19.49;63585;1;1
2657;"2013-01-06 19:12:59";2657;49.99;19.49;63605;1;1
2658;"2013-01-06 21:36:21";2658;49.99;19.49;63621;1;1
2659;"2013-01-06 22:26:02";2659;49.99;19.49;63625;1;1
2660;"2013-01-06 22:44:28";2660;49.99;19.49;63630;1;1
2661;"2013-01-07 09:46:48";2661;49.99;19.49;63708;1;1
2662;"2013-01-07 11:40:06";2662;59.99;22.49;63737;2;1
2663;"2013-01-07 12:33:34";2663;59.99;22.49;63747;2;1
2664;"2013-01-07 13:31:40";2664;49.99;19.49;63765;1;1
2665;"2013-01-07 15:25:02";2665;49.99;19.49;63795;1;1
2666;"2013-01-07 17:33:24";2666;49.99;19.49;63818;1;1
2667;"2013-01-07 18:45:06";2667;49.99;19.49;63832;1;1
2668;"2013-01-07 20:25:42";2668;49.99;19.49;63848;1;1
2669;"2013-01-07 20:37:54";2669;49.99;19.49;63849;1;1
2670;"2013-01-07 21:39:56";2670;49.99;19.49;63860;1;1
2671;"2013-01-07 21:56:24";2671;49.99;19.49;63863;1;1
2672;"2013-01-07 22:33:13";2672;49.99;19.49;63866;1;1
2673;"2013-01-08 00:59:18";2673;49.99;19.49;63886;1;1
2674;"2013-01-08 09:28:46";2674;49.99;19.49;63934;1;1
2675;"2013-01-08 09:54:20";2675;49.99;19.49;63937;1;1
2676;"2013-01-08 10:10:17";2676;49.99;19.49;63939;1;1
2677;"2013-01-08 11:27:44";2677;49.99;19.49;63956;1;1
2678;"2013-01-08 12:00:49";2678;49.99;19.49;63964;1;1
2679;"2013-01-08 14:35:39";2679;49.99;19.49;63998;1;1
2680;"2013-01-08 14:50:45";2680;49.99;19.49;64003;1;1
2681;"2013-01-08 15:07:37";2681;49.99;19.49;64007;1;1
2682;"2013-01-08 15:30:56";2682;59.99;22.49;64011;2;1
2683;"2013-01-08 15:33:31";2683;59.99;22.49;64015;2;1
2684;"2013-01-08 15:55:08";2684;49.99;19.49;64022;1;1
2685;"2013-01-08 16:05:14";2685;49.99;19.49;64027;1;1
2686;"2013-01-08 16:14:31";2686;49.99;19.49;64032;1;1
2687;"2013-01-08 16:16:24";2687;49.99;19.49;64029;1;1
2688;"2013-01-08 17:51:08";2688;59.99;22.49;64057;2;1
2689;"2013-01-08 18:16:06";2689;49.99;19.49;64063;1;1
2690;"2013-01-09 00:52:52";2690;49.99;19.49;64108;1;1
2691;"2013-01-09 07:51:30";2691;49.99;19.49;64138;1;1
2692;"2013-01-09 09:40:29";2692;49.99;19.49;64164;1;1
2693;"2013-01-09 10:04:31";2693;49.99;19.49;64170;1;1
2694;"2013-01-09 10:13:47";2694;49.99;19.49;64172;1;1
2695;"2013-01-09 11:52:04";2695;49.99;19.49;64198;1;1
2696;"2013-01-09 11:57:49";2696;49.99;19.49;64201;1;1
2697;"2013-01-09 13:18:20";2697;49.99;19.49;64218;1;1
2698;"2013-01-09 13:40:35";2698;49.99;19.49;64224;1;1
2699;"2013-01-09 13:44:55";2699;59.99;22.49;64226;2;1
2700;"2013-01-09 14:14:23";2700;49.99;19.49;64231;1;1
2701;"2013-01-09 15:11:23";2701;59.99;22.49;64249;2;1
2702;"2013-01-09 15:20:57";2702;49.99;19.49;64250;1;1
2703;"2013-01-09 15:30:54";2703;49.99;19.49;64256;1;1
2704;"2013-01-09 15:50:24";2704;49.99;19.49;64259;1;1
2705;"2013-01-09 18:44:19";2705;59.99;22.49;64303;2;1
2706;"2013-01-09 19:07:23";2706;49.99;19.49;64310;1;1
2707;"2013-01-09 19:38:49";2707;49.99;19.49;64316;1;1
2708;"2013-01-09 20:16:16";2708;49.99;19.49;64325;1;1
2709;"2013-01-09 20:17:47";2709;49.99;19.49;64330;1;1
2710;"2013-01-09 20:18:49";2710;59.99;22.49;64329;2;1
2711;"2013-01-09 21:10:13";2711;49.99;19.49;64340;1;1
2712;"2013-01-09 22:37:41";2712;49.99;19.49;64353;1;1
2713;"2013-01-10 05:58:47";2713;49.99;19.49;64390;1;1
2714;"2013-01-10 06:33:21";2714;59.99;22.49;64393;2;1
2715;"2013-01-10 09:24:45";2715;49.99;19.49;64418;1;1
2716;"2013-01-10 10:02:29";2716;59.99;22.49;64424;2;1
2717;"2013-01-10 11:13:15";2717;49.99;19.49;64440;1;1
2718;"2013-01-10 11:46:52";2718;49.99;19.49;64450;1;1
2719;"2013-01-10 11:51:19";2719;49.99;19.49;64451;1;1
2720;"2013-01-10 12:17:42";2720;49.99;19.49;64455;1;1
2721;"2013-01-10 13:57:08";2721;49.99;19.49;64480;1;1
2722;"2013-01-10 14:11:09";2722;49.99;19.49;64490;1;1
2723;"2013-01-10 14:14:48";2723;49.99;19.49;64489;1;1
2724;"2013-01-10 17:09:26";2724;59.99;22.49;64520;2;1
2725;"2013-01-10 17:53:59";2725;49.99;19.49;64532;1;1
2726;"2013-01-10 23:00:28";2726;49.99;19.49;64577;1;1
2727;"2013-01-11 07:04:30";2727;49.99;19.49;64617;1;1
2728;"2013-01-11 12:08:04";2728;49.99;19.49;64667;1;1
2729;"2013-01-11 12:51:09";2729;49.99;19.49;64674;1;1
2730;"2013-01-11 13:06:23";2730;49.99;19.49;64677;1;1
2731;"2013-01-11 13:34:54";2731;59.99;22.49;64686;2;1
2732;"2013-01-11 13:56:25";2732;49.99;19.49;64692;1;1
2733;"2013-01-11 16:26:23";2733;49.99;19.49;64731;1;1
2734;"2013-01-11 16:45:25";2734;49.99;19.49;64734;1;1
2735;"2013-01-11 18:30:49";2735;59.99;22.49;64749;2;1
2736;"2013-01-11 23:22:11";2736;49.99;19.49;64771;1;1
2737;"2013-01-12 01:04:13";2737;49.99;19.49;64776;1;1
2738;"2013-01-12 08:01:51";2738;59.99;22.49;64790;2;1
2739;"2013-01-12 09:59:24";2739;49.99;19.49;64799;1;1
2740;"2013-01-12 14:13:28";2740;49.99;19.49;64828;1;1
2741;"2013-01-12 14:15:10";2741;59.99;22.49;64831;2;1
2742;"2013-01-13 08:22:13";2742;49.99;19.49;64899;1;1
2743;"2013-01-13 12:31:51";2743;49.99;19.49;64919;1;1
2744;"2013-01-13 19:05:00";2744;49.99;19.49;64942;1;1
2745;"2013-01-13 20:20:59";2745;59.99;22.49;64950;2;1
2746;"2013-01-13 21:48:44";2746;49.99;19.49;64959;1;1
2747;"2013-01-14 01:03:32";2747;49.99;19.49;64984;1;1
2748;"2013-01-14 07:29:02";2748;49.99;19.49;65013;1;1
2749;"2013-01-14 08:51:21";2749;49.99;19.49;65024;1;1
2750;"2013-01-14 10:15:48";2750;49.99;19.49;65039;1;1
2751;"2013-01-14 10:59:30";2751;59.99;22.49;65051;2;1
2752;"2013-01-14 13:44:14";2752;49.99;19.49;65093;1;1
2753;"2013-01-14 15:48:59";2753;49.99;19.49;65132;1;1
2754;"2013-01-14 17:14:05";2754;49.99;19.49;65148;1;1
2755;"2013-01-14 17:47:12";2755;49.99;19.49;65151;1;1
2756;"2013-01-14 18:16:11";2756;49.99;19.49;65158;1;1
2757;"2013-01-14 19:00:30";2757;49.99;19.49;65166;1;1
2758;"2013-01-14 20:30:40";2758;49.99;19.49;65178;1;1
2759;"2013-01-14 22:02:33";2759;59.99;22.49;65197;2;1
2760;"2013-01-14 23:50:42";2760;49.99;19.49;65215;1;1
2761;"2013-01-15 06:53:22";2761;49.99;19.49;65243;1;1
2762;"2013-01-15 07:29:51";2762;49.99;19.49;65247;1;1
2763;"2013-01-15 08:31:59";2763;49.99;19.49;65256;1;1
2764;"2013-01-15 09:44:51";2764;59.99;22.49;65268;2;1
2765;"2013-01-15 14:01:50";2765;49.99;19.49;65334;1;1
2766;"2013-01-15 14:26:53";2766;49.99;19.49;65340;1;1
2767;"2013-01-15 15:54:30";2767;49.99;19.49;65368;1;1
2768;"2013-01-15 15:55:19";2768;49.99;19.49;65369;1;1
2769;"2013-01-15 17:02:32";2769;49.99;19.49;65389;1;1
2770;"2013-01-15 18:03:06";2770;49.99;19.49;65398;1;1
2771;"2013-01-15 18:06:59";2771;49.99;19.49;65400;1;1
2772;"2013-01-15 18:31:12";2772;49.99;19.49;65405;1;1
2773;"2013-01-15 20:09:17";2773;49.99;19.49;65424;1;1
2774;"2013-01-15 21:23:46";2774;49.99;19.49;65435;1;1
2775;"2013-01-15 21:55:21";2775;49.99;19.49;65440;1;1
2776;"2013-01-15 22:26:27";2776;49.99;19.49;65445;1;1
2777;"2013-01-15 23:11:13";2777;49.99;19.49;65450;1;1
2778;"2013-01-16 00:34:59";2778;49.99;19.49;65466;1;1
2779;"2013-01-16 01:26:53";2779;49.99;19.49;65472;1;1
2780;"2013-01-16 04:14:17";2780;49.99;19.49;65483;1;1
2781;"2013-01-16 05:27:48";2781;49.99;19.49;65488;1;1
2782;"2013-01-16 06:24:51";2782;59.99;22.49;65498;2;1
2783;"2013-01-16 09:22:16";2783;49.99;19.49;65515;1;1
2784;"2013-01-16 09:28:51";2784;49.99;19.49;65517;1;1
2785;"2013-01-16 11:16:22";2785;49.99;19.49;65552;1;1
2786;"2013-01-16 11:32:52";2786;49.99;19.49;65555;1;1
2787;"2013-01-16 13:50:36";2787;49.99;19.49;65590;1;1
2788;"2013-01-16 14:19:36";2788;49.99;19.49;65599;1;1
2789;"2013-01-16 14:20:14";2789;49.99;19.49;65598;1;1
2790;"2013-01-16 14:51:37";2790;49.99;19.49;65605;1;1
2791;"2013-01-16 15:43:24";2791;49.99;19.49;65621;1;1
2792;"2013-01-16 15:43:50";2792;49.99;19.49;65622;1;1
2793;"2013-01-16 16:20:41";2793;49.99;19.49;65633;1;1
2794;"2013-01-16 17:14:51";2794;49.99;19.49;65646;1;1
2795;"2013-01-16 17:47:43";2795;49.99;19.49;65657;1;1
2796;"2013-01-16 21:00:15";2796;49.99;19.49;65705;1;1
2797;"2013-01-16 22:23:53";2797;49.99;19.49;65714;1;1
2798;"2013-01-16 23:15:08";2798;59.99;22.49;65721;2;1
2799;"2013-01-17 00:17:01";2799;49.99;19.49;65726;1;1
2800;"2013-01-17 05:58:48";2800;59.99;22.49;65746;2;1
2801;"2013-01-17 07:33:50";2801;49.99;19.49;65755;1;1
2802;"2013-01-17 08:46:21";2802;49.99;19.49;65765;1;1
2803;"2013-01-17 09:36:06";2803;59.99;22.49;65772;2;1
2804;"2013-01-17 10:36:38";2804;49.99;19.49;65787;1;1
2805;"2013-01-17 12:17:35";2805;49.99;19.49;65821;1;1
2806;"2013-01-17 12:47:08";2806;49.99;19.49;65832;1;1
2807;"2013-01-17 13:00:45";2807;49.99;19.49;65835;1;1
2808;"2013-01-17 13:10:00";2808;49.99;19.49;65838;1;1
2809;"2013-01-17 13:40:06";2809;49.99;19.49;65852;1;1
2810;"2013-01-17 13:54:27";2810;59.99;22.49;65863;2;1
2811;"2013-01-17 14:46:53";2811;49.99;19.49;65878;1;1
2812;"2013-01-17 15:46:51";2812;49.99;19.49;65896;1;1
2813;"2013-01-17 15:49:19";2813;49.99;19.49;65898;1;1
2814;"2013-01-17 16:41:51";2814;59.99;22.49;65917;2;1
2815;"2013-01-17 16:47:46";2815;49.99;19.49;65918;1;1
2816;"2013-01-17 18:00:50";2816;49.99;19.49;65931;1;1
2817;"2013-01-17 18:35:44";2817;49.99;19.49;65937;1;1
2818;"2013-01-17 19:26:20";2818;59.99;22.49;65944;2;1
2819;"2013-01-17 20:00:52";2819;49.99;19.49;65948;1;1
2820;"2013-01-17 20:54:09";2820;59.99;22.49;65960;2;1
2821;"2013-01-17 20:56:05";2821;49.99;19.49;65963;1;1
2822;"2013-01-18 03:24:10";2822;59.99;22.49;65999;2;1
2823;"2013-01-18 05:43:41";2823;49.99;19.49;66010;1;1
2824;"2013-01-18 07:33:11";2824;49.99;19.49;66018;1;1
2825;"2013-01-18 07:58:48";2825;49.99;19.49;66020;1;1
2826;"2013-01-18 08:04:56";2826;49.99;19.49;66023;1;1
2827;"2013-01-18 08:57:06";2827;49.99;19.49;66031;1;1
2828;"2013-01-18 10:33:52";2828;49.99;19.49;66050;1;1
2829;"2013-01-18 10:50:55";2829;49.99;19.49;66052;1;1
2830;"2013-01-18 12:31:11";2830;49.99;19.49;66074;1;1
2831;"2013-01-18 14:33:26";2831;49.99;19.49;66103;1;1
2832;"2013-01-18 15:07:44";2832;49.99;19.49;66111;1;1
2833;"2013-01-18 15:10:04";2833;49.99;19.49;66114;1;1
2834;"2013-01-18 15:42:06";2834;49.99;19.49;66122;1;1
2835;"2013-01-18 16:55:38";2835;49.99;19.49;66139;1;1
2836;"2013-01-18 16:59:37";2836;59.99;22.49;66141;2;1
2837;"2013-01-18 19:06:37";2837;49.99;19.49;66160;1;1
2838;"2013-01-18 21:00:24";2838;49.99;19.49;66172;1;1
2839;"2013-01-18 22:49:58";2839;49.99;19.49;66190;1;1
2840;"2013-01-19 03:31:53";2840;49.99;19.49;66210;1;1
2841;"2013-01-19 04:49:02";2841;49.99;19.49;66216;1;1
2842;"2013-01-19 13:12:02";2842;49.99;19.49;66259;1;1
2843;"2013-01-19 16:32:53";2843;49.99;19.49;66269;1;1
2844;"2013-01-19 22:49:01";2844;49.99;19.49;66298;1;1
2845;"2013-01-20 12:22:49";2845;49.99;19.49;66346;1;1
2846;"2013-01-20 13:53:06";2846;59.99;22.49;66353;2;1
2847;"2013-01-20 14:11:02";2847;49.99;19.49;66357;1;1
2848;"2013-01-20 18:48:42";2848;49.99;19.49;66387;1;1
2849;"2013-01-21 00:30:54";2849;49.99;19.49;66432;1;1
2850;"2013-01-21 00:40:59";2850;49.99;19.49;66435;1;1
2851;"2013-01-21 01:20:57";2851;49.99;19.49;66438;1;1
2852;"2013-01-21 01:53:57";2852;59.99;22.49;66443;2;1
2853;"2013-01-21 03:38:08";2853;49.99;19.49;66451;1;1
2854;"2013-01-21 05:41:40";2854;49.99;19.49;66462;1;1
2855;"2013-01-21 06:51:36";2855;49.99;19.49;66465;1;1
2856;"2013-01-21 10:23:35";2856;59.99;22.49;66500;2;1
2857;"2013-01-21 12:23:41";2857;49.99;19.49;66540;1;1
2858;"2013-01-21 13:38:39";2858;49.99;19.49;66566;1;1
2859;"2013-01-21 16:09:58";2859;49.99;19.49;66604;1;1
2860;"2013-01-21 18:12:01";2860;49.99;19.49;66640;1;1
2861;"2013-01-21 22:36:52";2861;49.99;19.49;66673;1;1
2862;"2013-01-22 04:30:13";2862;49.99;19.49;66699;1;1
2863;"2013-01-22 08:51:08";2863;59.99;22.49;66721;2;1
2864;"2013-01-22 09:16:46";2864;49.99;19.49;66725;1;1
2865;"2013-01-22 09:28:28";2865;49.99;19.49;66728;1;1
2866;"2013-01-22 12:56:11";2866;49.99;19.49;66785;1;1
2867;"2013-01-22 13:36:40";2867;49.99;19.49;66794;1;1
2868;"2013-01-22 13:37:15";2868;49.99;19.49;66800;1;1
2869;"2013-01-22 14:07:18";2869;49.99;19.49;66803;1;1
2870;"2013-01-22 14:40:44";2870;49.99;19.49;66817;1;1
2871;"2013-01-22 14:51:48";2871;49.99;19.49;66824;1;1
2872;"2013-01-22 15:49:01";2872;49.99;19.49;66840;1;1
2873;"2013-01-22 17:06:08";2873;49.99;19.49;66858;1;1
2874;"2013-01-22 19:58:15";2874;49.99;19.49;66892;1;1
2875;"2013-01-23 04:14:56";2875;49.99;19.49;66936;1;1
2876;"2013-01-23 05:47:34";2876;49.99;19.49;66943;1;1
2877;"2013-01-23 09:15:43";2877;59.99;22.49;66971;2;1
2878;"2013-01-23 11:05:52";2878;59.99;22.49;67012;2;1
2879;"2013-01-23 11:29:02";2879;49.99;19.49;67024;1;1
2880;"2013-01-23 12:39:09";2880;49.99;19.49;67038;1;1
2881;"2013-01-23 14:18:50";2881;49.99;19.49;67068;1;1
2882;"2013-01-23 16:47:32";2882;49.99;19.49;67112;1;1
2883;"2013-01-23 20:53:11";2883;59.99;22.49;67168;2;1
2884;"2013-01-23 21:14:49";2884;49.99;19.49;67171;1;1
2885;"2013-01-24 00:15:41";2885;49.99;19.49;67194;1;1
2886;"2013-01-24 01:05:41";2886;49.99;19.49;67200;1;1
2887;"2013-01-24 03:27:46";2887;49.99;19.49;67210;1;1
2888;"2013-01-24 08:27:32";2888;49.99;19.49;67235;1;1
2889;"2013-01-24 11:16:02";2889;49.99;19.49;67264;1;1
2890;"2013-01-24 11:39:24";2890;59.99;22.49;67276;2;1
2891;"2013-01-24 12:03:26";2891;49.99;19.49;67290;1;1
2892;"2013-01-24 12:10:55";2892;49.99;19.49;67289;1;1
2893;"2013-01-24 13:44:54";2893;49.99;19.49;67316;1;1
2894;"2013-01-24 17:11:06";2894;49.99;19.49;67372;1;1
2895;"2013-01-24 17:12:47";2895;49.99;19.49;67376;1;1
2896;"2013-01-24 18:02:07";2896;49.99;19.49;67388;1;1
2897;"2013-01-24 18:58:22";2897;49.99;19.49;67398;1;1
2898;"2013-01-24 20:20:04";2898;49.99;19.49;67413;1;1
2899;"2013-01-24 20:49:32";2899;49.99;19.49;67415;1;1
2900;"2013-01-24 23:26:12";2900;49.99;19.49;67444;1;1
2901;"2013-01-24 23:36:20";2901;49.99;19.49;67443;1;1
2902;"2013-01-25 01:55:42";2902;49.99;19.49;67458;1;1
2903;"2013-01-25 05:37:24";2903;49.99;19.49;67468;1;1
2904;"2013-01-25 09:33:09";2904;49.99;19.49;67494;1;1
2905;"2013-01-25 09:39:04";2905;49.99;19.49;67496;1;1
2906;"2013-01-25 10:42:43";2906;49.99;19.49;67512;1;1
2907;"2013-01-25 12:49:38";2907;49.99;19.49;67553;1;1
2908;"2013-01-25 13:17:16";2908;49.99;19.49;67562;1;1
2909;"2013-01-25 13:39:31";2909;49.99;19.49;67568;1;1
2910;"2013-01-25 14:41:07";2910;59.99;22.49;67590;2;1
2911;"2013-01-25 17:05:43";2911;49.99;19.49;67620;1;1
2912;"2013-01-25 18:06:35";2912;49.99;19.49;67633;1;1
2913;"2013-01-25 20:48:37";2913;49.99;19.49;67656;1;1
2914;"2013-01-26 00:17:39";2914;49.99;19.49;67683;1;1
2915;"2013-01-26 01:50:49";2915;49.99;19.49;67685;1;1
2916;"2013-01-26 05:56:41";2916;49.99;19.49;67699;1;1
2917;"2013-01-26 09:19:07";2917;49.99;19.49;67709;1;1
2918;"2013-01-26 10:34:46";2918;49.99;19.49;67715;1;1
2919;"2013-01-26 15:18:51";2919;49.99;19.49;67745;1;1
2920;"2013-01-26 18:11:41";2920;49.99;19.49;67763;1;1
2921;"2013-01-26 22:18:09";2921;49.99;19.49;67786;1;1
2922;"2013-01-26 22:18:19";2922;49.99;19.49;67785;1;1
2923;"2013-01-27 02:49:59";2923;49.99;19.49;67801;1;1
2924;"2013-01-27 04:47:40";2924;49.99;19.49;67803;1;1
2925;"2013-01-27 06:45:49";2925;49.99;19.49;67805;1;1
2926;"2013-01-27 10:12:33";2926;49.99;19.49;67821;1;1
2927;"2013-01-27 11:20:12";2927;49.99;19.49;67828;1;1
2928;"2013-01-27 13:38:18";2928;49.99;19.49;67841;1;1
2929;"2013-01-27 19:38:45";2929;49.99;19.49;67882;1;1
2930;"2013-01-27 21:54:27";2930;49.99;19.49;67891;1;1
2931;"2013-01-27 23:38:03";2931;49.99;19.49;67902;1;1
2932;"2013-01-28 09:47:35";2932;49.99;19.49;67955;1;1
2933;"2013-01-28 10:10:05";2933;49.99;19.49;67957;1;1
2934;"2013-01-28 13:32:23";2934;49.99;19.49;68007;1;1
2935;"2013-01-28 14:14:50";2935;49.99;19.49;68019;1;1
2936;"2013-01-28 16:31:49";2936;49.99;19.49;68047;1;1
